LINEA,ESTACION,DESDE,TOTAL,X,Y
LINEA_B,CARLOS GARDEL,2017-05-23 08:30:00,200.007782101,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 08:45:00,190.630350195,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 09:00:00,176.852140078,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 09:15:00,181.443579767,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 09:30:00,181.439688716,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 09:45:00,167.750972763,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 10:00:00,160.143968872,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 10:15:00,175.684824903,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 10:30:00,187.070038911,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 10:45:00,186.953307393,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 11:00:00,193.961089494,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 11:15:00,205.097276265,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 11:30:00,212.387596899,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 11:45:00,211.023255814,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 12:00:00,226.494208494,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 12:15:00,237.352713178,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 12:30:00,247.30620155,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 12:45:00,249.760617761,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 13:00:00,257.325581395,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 13:15:00,257.968992248,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 13:30:00,265.783783784,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 13:45:00,253.667953668,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 14:00:00,278.258687259,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 14:15:00,286.069767442,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 14:30:00,276.409266409,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 14:45:00,262.281853282,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 15:00:00,286.554263566,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 15:15:00,290.565891473,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 15:30:00,289.03875969,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 15:45:00,286.459459459,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 16:00:00,339.667953668,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 16:15:00,332.061776062,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 16:30:00,335.200772201,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 16:45:00,317.795366795,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 17:00:00,382.691119691,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 17:15:00,370.275193798,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 17:30:00,355.573643411,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 17:45:00,342.531007752,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 18:00:00,439.763565891,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 18:15:00,364.381322957,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 18:30:00,332.550387597,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 18:45:00,307.120622568,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 19:00:00,328.210116732,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 19:15:00,308.673151751,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 19:30:00,303.474903475,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 19:45:00,287.395348837,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 20:00:00,298.332046332,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 20:15:00,286.671814672,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 20:30:00,242.957528958,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 20:45:00,223.38996139,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 21:00:00,231.154440154,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 21:15:00,213.181467181,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 21:30:00,195.783783784,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 21:45:00,198.841698842,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 22:00:00,279.733590734,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 22:15:00,134.918918919,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 22:30:00,40.9416342412,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 22:45:00,10.1632653061,-58.4117625996,-34.6040795173
LINEA_B,CARLOS GARDEL,2017-05-23 23:00:00,1.57142857143,-58.4117625996,-34.6040795173
LINEA_B,CARLOS PELLEGRINI,2017-05-23 05:00:00,8.26859504132,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 05:15:00,11.6147540984,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 05:30:00,16.5819672131,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 05:45:00,21.632231405,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 06:00:00,31.2479338843,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 06:15:00,48.2991803279,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 06:30:00,69.2979591837,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 06:45:00,94.8861788618,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 07:00:00,135.465306122,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 07:15:00,175.307377049,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 07:30:00,186.090163934,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 07:45:00,185.143410853,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 08:00:00,166.976744186,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 08:15:00,186.424710425,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 08:30:00,184.759689922,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 08:45:00,172.050387597,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 09:00:00,164.096899225,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 09:15:00,175.445736434,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 09:30:00,187.054263566,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 09:45:00,182.007722008,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 10:00:00,189.689922481,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 10:15:00,208.054054054,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 10:30:00,228.724806202,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 10:45:00,238.277992278,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 11:00:00,254.930232558,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 11:15:00,276.205426357,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 11:30:00,288.115830116,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 11:45:00,297.262548263,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 12:00:00,324.65,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 12:15:00,334.561538462,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 12:30:00,335.807692308,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 12:45:00,343.873076923,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 13:00:00,395.911538462,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 13:15:00,383.853846154,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 13:30:00,420.75,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 13:45:00,386.830769231,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 14:00:00,435.007692308,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 14:15:00,407.626923077,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 14:30:00,401.869230769,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 14:45:00,381.673076923,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 15:00:00,499.45,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 15:15:00,473.988416988,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 15:30:00,450.351351351,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 15:45:00,420.652509653,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 16:00:00,549.557692308,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 16:15:00,515.405405405,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 16:30:00,487.131274131,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 16:45:00,460.619230769,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 17:00:00,661.521235521,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 17:15:00,594.996138996,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 17:30:00,581.178294574,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 17:45:00,574.794573643,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 18:00:00,901.798449612,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 18:15:00,794.498054475,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 18:30:00,612.093385214,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 18:45:00,498.8203125,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 19:00:00,491.115830116,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 19:15:00,422.494208494,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 19:30:00,343.50965251,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 19:45:00,300.108108108,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 20:00:00,373.428571429,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 20:15:00,314.837837838,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 20:30:00,262.258687259,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 20:45:00,220.324324324,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 21:00:00,304.231660232,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 21:15:00,228.976833977,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 21:30:00,184.305019305,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 21:45:00,164.285714286,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 22:00:00,172.888030888,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 22:15:00,116.034749035,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 22:30:00,61.0310077519,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 22:45:00,16.7265306122,-58.3807148471,-34.6036371052
LINEA_B,CARLOS PELLEGRINI,2017-05-23 23:00:00,0.333333333333,-58.3807148471,-34.6036371052
LINEA_B,DORREGO,2017-05-23 05:00:00,17.0125,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 05:15:00,25.5791666667,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 05:30:00,23.3625,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 05:45:00,35.5020746888,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 06:00:00,58.152892562,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 06:15:00,86.6280991736,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 06:30:00,105.826446281,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 06:45:00,139.625514403,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 07:00:00,176.728395062,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 07:15:00,271.508196721,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 07:30:00,358.16872428,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 07:45:00,329.4453125,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 08:00:00,394.26848249,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 08:15:00,483.517509728,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 08:30:00,459.431906615,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 08:45:00,498.143968872,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 09:00:00,407.420233463,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 09:15:00,424.046511628,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 09:30:00,387.315175097,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 09:45:00,310.643410853,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 10:00:00,336.058365759,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 10:15:00,267.544747082,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 10:30:00,249.105058366,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 10:45:00,246.501945525,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 11:00:00,237.79766537,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 11:15:00,224.097276265,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 11:30:00,272.272373541,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 11:45:00,222.899224806,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 12:00:00,236.081395349,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 12:15:00,237.372093023,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 12:30:00,231.624031008,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 12:45:00,227.635658915,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 13:00:00,237.906976744,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 13:15:00,239.351351351,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 13:30:00,235.451737452,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 13:45:00,213.891050584,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 14:00:00,220.445736434,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 14:15:00,238.496124031,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 14:30:00,191.077220077,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 14:45:00,195.617760618,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 15:00:00,195.772200772,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 15:15:00,203.799227799,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 15:30:00,181.911196911,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 15:45:00,180.403100775,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 16:00:00,236.449612403,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 16:15:00,214.689922481,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 16:30:00,248.701550388,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 16:45:00,235.5,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 17:00:00,280.667953668,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 17:15:00,316.0,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 17:30:00,304.837837838,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 17:45:00,256.486486486,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 18:00:00,379.498069498,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 18:15:00,323.16988417,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 18:30:00,257.521235521,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 18:45:00,181.540540541,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 19:00:00,173.849420849,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 19:15:00,164.857142857,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 19:30:00,131.988416988,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 19:45:00,118.420849421,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 20:00:00,112.189189189,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 20:15:00,105.399224806,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 20:30:00,89.980620155,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 20:45:00,74.166023166,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 21:00:00,70.7558139535,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 21:15:00,62.8682170543,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 21:30:00,51.4651162791,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 21:45:00,44.9498069498,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 22:00:00,41.6640926641,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 22:15:00,29.0826771654,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 22:30:00,4.32365145228,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 22:45:00,1.42342342342,-58.4475730925,-34.5917181536
LINEA_B,DORREGO,2017-05-23 23:00:00,0.833333333333,-58.4475730925,-34.5917181536
LINEA_B,ECHEVERRIA,2017-05-23 05:00:00,4.10878661088,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 05:15:00,4.3625,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 05:30:00,5.45,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 05:45:00,8.89626556017,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 06:00:00,23.3485477178,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 06:15:00,40.2116182573,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 06:30:00,66.3029045643,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 06:45:00,104.892561983,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 07:00:00,158.23553719,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 07:15:00,216.578512397,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 07:30:00,224.190082645,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 07:45:00,245.64453125,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 08:00:00,320.828125,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 08:15:00,381.007843137,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 08:30:00,333.321568627,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 08:45:00,291.78515625,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 09:00:00,263.72265625,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 09:15:00,250.921875,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 09:30:00,200.41796875,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 09:45:00,152.6484375,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 10:00:00,139.84375,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 10:15:00,135.424124514,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 10:30:00,116.929411765,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 10:45:00,104.345098039,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 11:00:00,102.02734375,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 11:15:00,106.53515625,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 11:30:00,95.8404669261,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 11:45:00,90.0233463035,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 12:00:00,96.7859922179,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 12:15:00,99.3759689922,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 12:30:00,94.3813229572,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 12:45:00,91.0778210117,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 13:00:00,101.6015625,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 13:15:00,104.73151751,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 13:30:00,93.511627907,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 13:45:00,81.9377431907,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 14:00:00,88.9883268482,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 14:15:00,87.6848249027,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 14:30:00,76.3643410853,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 14:45:00,69.9651162791,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 15:00:00,79.416988417,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 15:15:00,77.8455598456,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 15:30:00,70.1821705426,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 15:45:00,69.1395348837,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 16:00:00,80.6860465116,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 16:15:00,90.0697674419,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 16:30:00,93.0968992248,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 16:45:00,85.4728682171,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 17:00:00,123.585271318,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 17:15:00,124.328185328,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 17:30:00,101.720930233,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 17:45:00,92.7364341085,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 18:00:00,114.457364341,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 18:15:00,98.5271317829,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 18:30:00,75.1081081081,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 18:45:00,63.6525096525,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 19:00:00,66.523255814,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 19:15:00,58.3720930233,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 19:30:00,52.3643410853,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 19:45:00,44.7248062016,-58.4810135037,-34.5777973775
LINEA_B,ECHEVERRIA,2017-05-23 20:00:00,54.9498069498,-58.4810135037,-34.5777973775
